id,query,domain,label,label_name,n_tokens,source
1269021febd0,"How do the demand and supply framework and the concept of market equilibrium explain why seasonal foods are cheaper at certain times of year, and what does this tell us about how markets efficiently allocate resources over time without central direction?",Microeconomics,1,analytical,41,dataset_microeconomics.json
1325b6097374,"How do the long-run efficiency properties of perfect competition—productive and allocative efficiency—contrast with the persistent inefficiencies of monopoly, and what does this imply for government regulatory policy?",Microeconomics,1,analytical,30,dataset_microeconomics.json
132b26ea398d,What is a 'monopoly' in economics?,Microeconomics,0,factual,6,dataset_microeconomics.json
13e7365eb4ff,What was the average price of gasoline in the United States in June 2020?,Microeconomics,0,factual,14,dataset_microeconomics.json
1413fbb96a57,"In Table 9.3, what is HealthPill's marginal cost of producing the 2nd unit?",Microeconomics,0,factual,14,dataset_microeconomics.json
1517ef8d61c7,By how much do U.S. gasoline prices in midsummer typically exceed their midwinter low on average?,Microeconomics,0,factual,17,dataset_microeconomics.json
15c98b63a1e3,How does a perfectly competitive firm's price-setting behavior compare to a monopolist's price-setting behavior?,Microeconomics,1,analytical,16,dataset_microeconomics.json
15cd979e8ede,"How do the concepts of natural monopoly, economies of scale, and the scope of market demand explain why some industries naturally tend toward monopoly while others naturally tend toward perfect competition?",Microeconomics,1,analytical,31,dataset_microeconomics.json
16fbc34fadde,"Compare the market outcomes—in terms of price, quantity, consumer surplus, and social welfare—between a price ceiling imposed below equilibrium and a price floor imposed above equilibrium.",Microeconomics,1,analytical,28,dataset_microeconomics.json
17ea7a734007,"Explain how the concepts of excess demand, excess supply, and market self-correction together describe the dynamic process by which markets move toward equilibrium in the absence of price controls.",Microeconomics,1,analytical,30,dataset_microeconomics.json
190b2834dc0e,Compare the marginal cost curve of a perfectly competitive firm with its supply curve and explain the relationship.,Microeconomics,1,analytical,18,dataset_microeconomics.json
1aea92e35208,"How do the demand and supply framework together with changes in driving behavior, fuel efficiency standards, and global crude oil supply explain the seasonal and cyclical volatility of U.S. gasoline prices?",Microeconomics,1,analytical,32,dataset_microeconomics.json
1cc1bd327a41,"How do the economic concepts of consumer surplus, deadweight loss, and distributional effects work together to evaluate whether a price floor such as a minimum wage or an agricultural price support is beneficial or harmful to society overall?",Microeconomics,1,analytical,38,dataset_microeconomics.json
1ce119daebd7,"How do the concepts of productive efficiency and allocative efficiency together define what it means for a market to be 'perfectly efficient,' and in what ways do markets with monopoly power, externalities, or imperfect information fail to meet this standard?",Microeconomics,1,analytical,40,dataset_microeconomics.json
1cf73588fe4d,"In Table 9.4, what is HealthPill's marginal profit from the 3rd unit?",Microeconomics,0,factual,13,dataset_microeconomics.json
1d774c2e94d9,How do patents differ from trademarks in terms of what they protect and how long protection lasts?,Microeconomics,1,analytical,17,dataset_microeconomics.json
215d077d332a,"According to Table 8.12, how many acres of corn were planted in North Dakota in 2013?",Microeconomics,0,factual,17,dataset_microeconomics.json
223c858d4103,What is 'social surplus' (total surplus) in economics?,Microeconomics,0,factual,8,dataset_microeconomics.json
22557230685b,How do short-run economic profits in a perfectly competitive market differ from long-run economic profits?,Microeconomics,1,analytical,17,dataset_microeconomics.json
2259314146e2,"How does the profit-maximizing behavior of a monopolist, constrained by the market demand curve and its marginal cost structure, lead to output and pricing decisions that reduce social welfare relative to a competitive market?",Microeconomics,1,analytical,35,dataset_microeconomics.json
2275c9ae6bd2,How does a constant-cost industry differ from an increasing-cost industry in terms of the long-run supply curve?,Microeconomics,1,analytical,20,dataset_microeconomics.json
22d282d77044,"Using the framework of perfect competition, analyze how the introduction of new cost-saving technology affects a firm's marginal cost, its supply curve, and the long-run equilibrium price and output in the industry.",Microeconomics,1,analytical,34,dataset_microeconomics.json
22ddac50759a,"How do the microeconomic concepts of comparative advantage in production, market prices as signals, and cost differences between crops explain why North Dakota farmers shifted from wheat to corn production?",Microeconomics,1,analytical,30,dataset_microeconomics.json
248df5ae03cb,What is HealthPill's total cost at the profit-maximizing output of 5 units?,Microeconomics,0,factual,13,dataset_microeconomics.json
262f0eb47654,"According to the demand schedule in Table 3.1, what is the quantity demanded of gasoline when the price is $1.00 per gallon?",Microeconomics,0,factual,24,dataset_microeconomics.json
27e0bccb7001,How long does copyright protection ordinarily last under U.S. law?,Microeconomics,0,factual,11,dataset_microeconomics.json
28190d249a26,"In the natural monopoly airplane example (Figure 9.2), at what output range does the industry show constant returns to scale?",Microeconomics,0,factual,21,dataset_microeconomics.json
28a3e1171d89,In what year did the U.S. government split up AT&T into multiple companies?,Microeconomics,0,factual,15,dataset_microeconomics.json
2b2ac6e8b92a,How do the long-run forces of competition—entry in response to profits and exit in response to losses—work to eliminate economic profits and ensure that factors of production are used in their most productive capacities?,Microeconomics,1,analytical,37,dataset_microeconomics.json
2cec3b1594cd,"In the bicycle market example (Table 3.8), what is the equilibrium quantity?",Microeconomics,0,factual,13,dataset_microeconomics.json
2dfd28e3a0f7,How does a firm's supply curve in the short run differ from its supply curve in the long run in a perfectly competitive market?,Microeconomics,1,analytical,24,dataset_microeconomics.json
2e9f5c762797,"In the cheddar cheese market (Table 3.9), what is the equilibrium quantity?",Microeconomics,0,factual,13,dataset_microeconomics.json
2fa1e4328684,Compare the ALCOA historical example with the DeBeers example as illustrations of different types of barriers to entry.,Microeconomics,1,analytical,18,dataset_microeconomics.json
3034cbe960f9,What is an 'increasing-cost industry' in long-run competitive analysis?,Microeconomics,0,factual,11,dataset_microeconomics.json
